29223	46877
25582	36862
25000	29836
25109	35403
41660	28893
49574	33010
33203	43776
31680	25464
25195	40753
37599	43951
31506	34048
26675	43810
26437	47039
25409	29248
25890	35183
31455	34779
29592	44006
28889	45092
32532	29029
28320	28720
29250	25320
26073	31313
25674	25025
25934	39031
26758	44336
31347	27222
25057	47070
47048	33010
25195	26299
27113	34794
25846	32776
33277	31661
25004	25395
34620	32739
37524	25787
25930	28845
37933	44141
29688	45554
35192	38340
26005	25781
25590	28892
29594	42289
32454	44085
26441	34722
39681	28527
26173	28637
39489	28127
37903	25441
33411	25797
29154	39135
39070	37719
25001	32096
37829	43801
30383	25495
37891	45535
31329	40626
30126	28320
39942	25146
41821	29115
47855	33209
25283	28234
25900	26000
25493	40053
29896	25396
28234	28300
46179	27539
26691	43896
41970	37642
38098	26049
37130	37809
25808	37727
25018	28327
25000	43763
47808	41015
40865	25805
44245	37706
41650	32869
29075	30523
33007	41839
41567	26174
46926	37530
37695	30663
26798	37769
29114	25195
25160	40625
33040	32987
25444	31360
48440	28224
38100	34378
38012	25073
48756	34477
34574	27571
46932	32812
27374	28528
25923	30738
29984	25840
30103	38612
46891	44159
31479	33437
31500	25021
45327	31497
34594	27345
25062	28552
32853	25050
48211	35231
45539	32931
25105	38355
25088	27050
28964	31473
34596	29114
43566	34494
25790	46197
33019	37499
37823	28422
25076	29162
25996	32355
25005	25830
29785	43749
45339	37623
29886	30200
43775	38308
25394	38331
28330	32839
25195	44067
27648	29036
38671	29230
25622	30276
34838	31262
48779	25408
29366	31641
28176	25206
25036	36221
27187	39942
43754	26252
28919	28698
34279	25116
28907	25392
41052	39505
31739	26628
34678	37939
31336	31032
29903	45430
44254	44959
31584	32275
28515	28181
39896	25100
29719	28154
40805	25986
27390	45172
25038	25057
32333	29820
37683	25251
25128	28181
30176	32815
38783	31800
31641	41309
25782	32728
40904	44605
32836	25782
44142	36339
27541	36463
33593	44677
25393	31860
34594	25012
25207	47828
25923	28729
31655	27056
25800	31385
37842	33743
28962	39943
26856	41467
37664	29763
39556	34867
26173	31643
27163	25314
28359	31550
34515	35232
36265	25054
25603	25244
28320	30738
26685	26208
25244	44113
28175	40287
26765	32669
33798	31664
40098	29726
25831	43853
31597	26674
28997	29737
26592	48454
38433	43884
37899	28127
28614	25005
45618	30370
33820	28656
25195	25807
28713	28463
47070	35476
25796	25133
37530	25430
33791	45513
39465	39857
25414	37257
26759	29743
48164	42578
26619	26611
25904	26959
43925	37931
25163	26175
27686	25617
25977	30670
33065	39102
29059	40741
25166	25241
28801	39263
37575	26464
37699	25418
28345	32537
41017	46288
29308	39087
29398	33022
39489	28454
25411	29516
28573	37691
29812	37548
25707	26562
32824	38429
25201	32911
25881	34952
27789	48564
38697	46875
38404	28124
36809	29888
26770	26740
25886	26954
28523	25948
26826	41321
26232	25097
26965	30484
26198	38674
26624	27541
39599	25207
25009	33154
25648	36914
30415	34548
27422	43776
37536	37723
42117	31294
25002	37757
32850	38281
25421	32247
25397	25446
42059	29687
48524	44160
25833	28127
25899	28271
38323	46359
31300	30016
29737	34515
34377	26687
26956	40952
27361	32825
34523	31304
28226	28155
28256	34789
27215	25160
28040	26972
34643	44640
26570	27318
36134	45715
26657	29028
42399	40788
25115	46922
29308	28620
43864	38378
39185	26391
30236	31288
28517	38330
33625	42410
27386	41210
36936	41454
26858	26580
31259	37528
27758	29352
32086	27874
29889	40063
34384	37502
30372	31983
35165	41557
37232	35156
29371	26574
35162	44532
31519	43966
36523	29443
37611	32252
38675	28549
31350	31268
31714	38284
27055	29470
30120	34438
45611	26626
28224	37919
31255	26419
25038	46787
28246	40639
39298	40365
40644	28259
40826	46896
27747	47138
29081	25260
25391	41076
29450	25482
35108	43975
25806	26125
27490	31268
25087	31446
37499	25923
32409	40915
27352	40625
36677	31260
28181	37898
39443	34496
32672	30181
27374	28272
26956	25393
28935	37598
26440	36097
31286	31857
27758	43912
25794	26114
25587	37796
26016	25000
25097	25923
28716	26663
28344	25087
40064	48499
36987	26438
24999	28615
34564	43750
30502	48638
28515	25419
28930	25596
25390	34527
27783	26604
47717	30494
44204	26758
25318	27752
32144	26452
28321	44921
26840	45374
31251	44116
37545	25634
26689	26733
31789	48488
38105	28958
31689	35476
43047	30486
43958	31249
25106	25659
26319	44238
40640	37893
39310	45893
25067	41267
26615	37512
31309	30346
38134	30548
25027	30177
32043	35790
40849	37902
31909	29983
31370	25903
27474	34464
44567	31445
47231	29907
32430	40434
34387	40799
27993	25107
28718	27740
39758	31741
48777	45410
29119	32519
31673	35156
29980	33216
37898	44214
26489	30126
31323	33795
34987	25424
32143	27738
34545	27101
25903	45929
37530	30590
34777	39752
27680	31649
31640	31257
25038	42883
45080	25079
35181	34622
39199	35502
31361	25195
25060	25610
28210	32540
37623	25855
34485	43945
25009	26196
26180	35717
26425	39684
35452	28549
32844	38683
25128	25421
40150	26074
27124	26160
40827	28912
36939	25027
34434	31272
38552	25475
37536	39477
45117	47061
27413	34384
43701	38488
47560	32315
42214	25128
35989	43151
38507	28169
32031	30325
25085	32966
27126	29769
31371	28910
31835	46386
28288	25849
32281	25259
38306	28814
37625	39440
39742	25638
32102	44390
33080	39086
25009	36202
37616	34846
31313	43931
25818	25088
28192	46913
26974	34417
29834	41607
30695	30473
26627	29955
25244	33241
37698	46124
32056	37507
33349	28469
37654	25208
35125	25796
26759	33205
25616	34239
28466	37598
31645	32032
45385	42236
31985	26447
35755	42653
44951	29717
43377	34019
28169	38458
42969	30201
27552	41465
25416	31494
37927	25172
32180	46713
29364	43934
28813	44940
37708	34431
27197	35162
36050	27646
34392	31365
38693	37501
37848	28211
27589	32433
40827	32850
26301	38105
29989	31494
33286	34486
35363	32106
26367	29905
25964	45399
43372	37988
39379	35632
25051	33497
29346	25458
29626	29299
25152	37658
37927	28430
31357	25424
34643	31567
40978	25304
25076	32296
31835	45326
25842	43813
25103	31738
27930	25414
27352	41415
28393	29687
38916	44000
32491	25158
25002	36328
31922	35282
44348	26087
35064	28666
26516	25083
32447	42237
25074	26736
29503	25507
36624	44933
45532	28915
26673	32934
41057	25020
25457	28124
32139	39254
28163	45755
37923	31680
33030	38384
28175	36090
25543	48437
26739	37719
25208	26734
41604	33692
38325	28344
26599	25884
26086	34765
25555	45812
27447	25256
25401	44094
32679	32110
37917	40637
31653	47107
28039	39110
33157	39932
41459	27017
25213	29005
26660	28338
29688	42585
25278	27885
37914	37546
29777	32963
38328	27547
31685	29254
33154	38497
28420	38381
37505	37512
26624	25219
31476	34625
48086	25207
31253	46120
25085	32449
29884	49664
37695	28320
42552	28153
34790	25889
27264	38428
42969	43979
34494	25076
29688	35996
39649	26575
28198	25341
25432	28539
38831	26005
32812	25662
25748	28143
28305	31617
37674	31054
37534	33227
32678	36953
28527	36334
34866	39910
27465	37521
31543	33600
27783	28147
42199	25725
38680	25031
38690	37707
38476	32868
37716	27026
28321	26110
43799	26198
27247	39247
28938	26826
37649	33252
25833	31275
31346	29174
28164	31313
28274	26238
25308	25637
25099	40943
25030	32228
37896	29301
45767	25990
43068	25460
28919	32968
45037	38482
33282	30985
25406	31738
29191	28137
46613	32433
37567	31254
34015	47802
26651	43007
34878	47680
30128	43751
41897	32043
36738	36084
30885	47668
48049	27664
25798	42260
32079	42712
31665	26960
41017	25601
40982	35577
27562	41425
43807	35256
45132	32574
44140	48685
28127	31312
41457	34425
34815	25025
41622	26566
29517	25414
32886	28246
38300	26623
31665	26428
33231	27155
43849	32839
26768	30573
25454	25288
28182	41503
26965	32483
38885	34502
31867	26570
28920	31253
25137	47502
29762	28226
28002	26564
26565	25195
29056	26721
31738	38409
39120	45220
31857	26476
32434	45349
25147	28403
43032	27381
25804	27525
31457	33103
25984	28626
30741	31643
26238	37540
35307	45373
37502	37500
25024	37032
39504	40833
44207	35258
27343	26866
26387	31255
33180	43957
26025	28182
47193	32429
25802	40629
48055	39489
43897	32049
28140	29824
25512	27931
37567	42384
29353	25402
41960	25785
28935	25060
34478	29975
25002	33034
28378	29557
26587	46686
25076	36072
28204	34387
37499	37549
40826	32437
25421	28295
35239	27786
38223	31729
37597	27331
31527	28173
26319	27411
24999	25524
31659	26597
29109	26171
46147	33898
35705	46943
25111	40723
26673	27178
25293	35457
44532	37622
25202	46109
36926	34446
33866	26045
31262	35156
33499	35179
40075	27592
31695	28344
25513	31277
32226	43875
25427	25611
31361	33406
32321	34380
37940	26929
32912	39172
29797	41615
33026	40820
40850	44097
43066	42593
32324	47558
28206	28115
46636	39365
27148	36841
25179	37501
38149	33065
33962	39638
26473	29834
44335	33234
37841	36418
26630	41409
26565	25927
26669	27105
26770	29003
37957	25610
39258	45485
28845	33282
41706	27490
29537	29128
25784	33068
31774	42455
39259	35569
32813	37647
25810	26026
36392	28176
25246	40686
40966	29705
28324	28737
38101	29760
31696	34082
34570	31056
25050	34964
31667	27798
26582	29110
29504	27656
34281	25050
26715	37786
43754	30175
41237	24999
38954	41079
34594	38525
45979	41869
25881	26995
43965	31687
32080	25543
25021	37898
25231	37917
25909	45996
34846	26101
25060	43828
25002	26786
33643	26582
28385	29688
42188	31405
42373	38088
46932	34838
44734	47167
45343	38546
26277	32079
37753	29723
26612	37515
28135	44030
45315	27750
39529	25097
38378	33666
44605	25164
39568	47047
25393	38233
36524	38413
28784	38556
41149	38499
28926	31591
43920	44048
39379	26574
26563	25813
28573	28231
47738	32839
39953	40933
37908	28161
33188	25819
25293	31250
26230	29036
38313	42632
25903	25862
25103	37548
27419	34387
39127	40652
26150	37899
33111	25402
25843	32128
41040	35214
25526	25166
39544	27979
28515	34033
27361	25018
29760	34417
37991	40798
27393	38696
32675	25984
25010	26611
27356	25166
25604	26637
34963	26490
39161	25121
44434	27583
37505	37599
25063	46148
25796	25279
34399	37110
34538	28321
47474	32690
25081	27476
30494	27441
41435	38287
28143	36006
34380	44702
38200	25109
32021	25244
32836	25836
37614	29627
25119	28256
38679	34599
48950	25195
44165	37499
35006	38287
45323	37603
38452	37793
25048	26187
33495	25880
25013	38507
25144	27619
28347	28320
28544	28516
25800	25790
25030	33007
37988	35266
28396	43223
26837	28814
29102	37723
40701	28759
25246	28186
29034	41517
28613	30913
32910	28335
25501	25482
41455	32437
39070	34594
25565	25037
37525	27587
27392	30468
27024	36073
45142	25146
37896	35288
26416	46195
25457	27200
39892	28570
32043	26345
26199	44154
39578	26902
26062	38387
43556	37512
31250	28906
32430	27577
28446	43788
36729	48251
31930	41222
41596	28420
49275	28869
35424	39093
26220	34768
32121	32424
25979	45908
34435	25102
25222	26800
39052	28278
25788	34206
33405	40945
26985	32038
39498	25245
34413	30521
42687	26258
29699	38690
26684	31274
40980	41424
26678	36913
27558	32874
35204	33209
31642	28648
28138	25244
25018	38819
37586	34766
25792	25674
39516	27380
33220	28973
31671	25895
25415	28954
29107	25367
45361	28780
26666	38324
31259	32910
25550	32226
25784	25141
37438	43948
32302	28516
29809	38117
35156	40632
37502	30653
35412	28460
39990	26663
25099	37963
39089	35217
31591	30724
25785	35375
38895	28216
25056	37518
39550	25913
38281	33112
30404	34631
27785	33276
38871	31810
26611	48222
31347	38488
47671	25247
25817	32570
30479	45371
31652	40284
32895	35204
39065	27465
26785	33049
25196	37890
26260	34038
28906	39279
38371	43635
30480	36011
28243	28185
25958	35293
43973	41116
42633	37905
27107	31149
34387	34390
43899	36242
30102	46732
46880	43530
44067	34389
43514	28565
35082	38739
38295	35953
43969	37769
40801	27982
27348	25005
25002	43896
28234	25134
25787	42388
41016	26387
25392	25391
29897	44240
33208	25129
25829	25197
39846	25490
27003	25157
35089	37231
27459	32128
26331	43080
26171	25880
33013	28414
28570	28732
42542	35272
38390	38271
37563	25453
26626	32229
43983	39221
25012	38403
46893	39478
26000	26641
36376	39065
43783	43759
32814	37555
47607	44613
35381	44630
25096	38390
38309	32031
36402	28961
42774	47281
32159	37818
29693	40832
25757	24999
34480	31936
26820	37380
47328	32458
33277	40631
34375	25538
35888	25550
37897	30111
25396	39391
38479	34158
37701	31381
38039	44547
32057	28320
34430	25320
45728	25590
26594	44274
29884	42211
25417	37524
28124	29759
31638	28356
25202	25900
29107	42383
46991	37647
31860	33037
40821	27075
35000	38283
46936	27903
30081	35602
25006	27302
33608	29894
45526	48681
25205	34448
25429	28494
32543	36794
25057	25501
41346	47230
43898	33593
32279	42652
33486	25014
44061	44616
37548	39252
40730	28432
47657	36731
30194	28143
26910	26040
26791	32388
26595	39611
25401	25017
27050	41417
40054	31445
44892	33015
25076	28323
26322	29931
44000	34117
34490	32232
25540	26319
48461	38721
25109	25048
31790	28327
29357	37993
31641	31741
27658	45313
25002	39332
41210	36232
35950	32082
28589	25634
25076	28141
37244	46115
26611	25285
26809	27401
27374	25991
38033	37724
38331	47204
29312	36733
45423	44187
26683	39160
27844	27247
31251	40637
46877	45056
28433	38324
25293	30470
29687	31524
25024	38288
28333	25755
42971	26648
26867	47231
43493	28156
28132	33267
38358	38037
31127	38905
25598	25027
49661	42213
35359	47675
41631	27979
28341	25198
34667	35987
37720	25794
46093	28150
45709	38427
26586	34804
37695	30602
30288	27710
28139	28137
33605	28124
43902	41544
43047	31304
47692	25440
28565	27361
28639	39502
25005	27663
37598	37499
27064	40826
31298	31326
29318	26212
26578	27934
28954	30579
49420	43823
26197	37524
38000	28224
38232	25224
40955	27075
34964	26663
45455	44543
26184	39155
33727	37612
25324	26277
29314	35025
44143	40503
25594	31706
26861	28613
26711	41082
35265	26809
25466	33939
31939	44800
25427	29284
29949	43871
32232	25405
30554	26565
25456	28541
30094	31557
37932	25598
40076	26319
39910	44586
38045	36572
26570	41114
26808	41113
30728	32125
31433	47071
27008	37853
47755	25884
25980	42248
29200	26562
28665	37118
31262	32128
33120	35231
32427	26868
46446	31722
47778	32057
31432	34521
25042	43319
34425	27383
39847	45367
30641	28375
27358	34765
41345	25396
32231	39129
42094	27027
26495	25689
34844	45463
37770	41017
38000	28254
35352	26980
32617	41412
34196	25591
28343	30090
25980	31664
39984	34600
37953	25298
26666	31301
36720	37763
32813	29690
25025	25079
48461	28516
25171	38526
28239	27213
44567	25836
25588	44501
34378	34689
33838	37695
25015	26572
37897	31271
28127	39173
37898	25382
38738	28161
28327	25453
25004	38322
25805	29849
31405	45771
48548	28127
28451	31152
38294	27792
26655	39118
26608	30163
29106	25805
43751	25881
36529	34435
46490	46218
31278	33941
37737	28259
40255	49650
26631	26564
31299	27797
25007	43018
31643	33890
45814	25030
38293	37780
26782	26028
28323	29614
47270	37985
32302	33643
45339	41248
26080	31982
26199	40679
31555	49661
42651	31262
42419	44403
40688	44831
36187	28712
37573	44544
37798	32116
37525	26037
37402	45410
45614	37988
39126	32044
26762	31864
39784	26856
28176	38242
27255	47267
41071	38519
26281	38156
26576	36621
28332	26074
37793	27634
36231	29031
31684	35967
40966	45461
25845	37530
25427	25783
45146	26782
44860	41016
25399	39910
25030	41042
25207	39456
25874	31362
37948	25206
25976	37533
25402	28908
45325	38284
46549	41387
28175	33019
31260	30473
39462	31252
44238	45277
26309	25587
31306	36230
25097	45374
41158	25063
44547	38092
26380	37714
31324	40344
31312	33009
26861	31959
41461	31276
26858	37704
44132	28954
47671	47735
43203	26782
30127	29785
38758	30876
40859	26380
26296	26003
40344	25062
39079	45523
37842	36036
37818	43778
25807	26795
37610	35574
26076	38386
34576	25390
41071	32845
32964	25513
39579	37160
39184	25503
27587	43750
25495	47381
30473	44579
26667	25028
47070	37914
32631	28603
25788	48841
28675	27370
25006	37911
40771	37990
39090	33808
31317	25781
25803	42996
25860	30697
38095	26302
26866	41509
42328	30903
26039	27735
26176	25855
45410	34424
41278	43818
41321	42993
26614	39191
27094	25051
45434	26084
33993	30963
38085	28337
28250	24999
25827	26232
39290	29308
32727	28169
47373	49416
34375	26576
26968	49463
37988	39745
28438	25855
25405	25013
32035	28610
33074	36859
34216	43775
43424	27181
25831	26866
30092	38728
34773	33551
28137	31355
31716	35205
28137	33627
35960	25411
33013	39086
43842	25064
35449	45118
45123	27174
26638	47291
31078	27048
43932	25137
27554	38766
25063	46892
25505	25665
28747	29725
25991	25781
35744	34728
37518	25129
34512	36935
28625	46258
48535	49244
31458	41117
34777	31311
25257	33277
32812	26588
43762	29769
49295	32099
25942	31365
25213	25064
39366	37893
40885	25218
28616	41602
27841	26978
43068	38378
34661	28233
27453	30080
32055	29303
25396	28124
29817	26208
45361	44586
39504	27368
44677	29445
25244	37994
37499	37512
28550	47395
47106	25788
31307	47010
26570	39123
43756	25220
28321	36731
28770	26563
38431	28136
26953	32038
25625	34829
38598	29373
48182	29983
37744	39807
27790	47918
39478	47418
33254	35586
35385	42632
33594	25042
32031	34374
32259	35156
43359	44726
26749	41431
47687	48458
44314	32900
31277	37963
42210	30152
26757	46910
25977	44140
28188	31696
30372	27735
27929	25426
33254	47138
25443	31849
38799	31349
43789	30377
25019	42398
28372	28576
34416	26615
38433	27441
47169	40694
28446	28241
47038	39868
26367	32852
28835	35039
44784	26476
28428	37549
25491	25611
32852	25067
25351	37952
27712	26101
27168	34597
28225	27393
42553	25408
35644	37577
31674	34768
25128	27784
25274	32916
39845	39871
28764	26824
43009	39469
29749	25395
27050	37558
38290	37586
30329	32206
36725	28401
34491	35577
25204	41940
28398	47754
43749	28446
33300	35938
41924	43835
28664	40688
38824	42399
27209	37621
34633	25025
40849	34786
25048	26374
31326	26736
36328	25856
25074	28081
31835	34792
27050	27846
43751	26567
26299	26591
28193	42243
25000	42583
31928	32032
28279	25341
28906	38895
37832	28124
29140	25955
27430	25490
32617	25070
26636	25321
26633	42410
28728	25575
26953	25015
30706	30646
37509	31585
34656	29801
25001	30471
25306	28718
25293	37914
34426	28956
34767	37520
32913	40627
42507	28278
25746	40089
44158	49221
33471	26483
27104	25284
47216	26592
32856	26198
32031	28125
27130	32226
37927	31640
31762	27834
40768	38358
36059	26690
27417	31397
26956	28916
25884	35417
34963	38395
26325	28399
31353	26600
27564	36786
33990	29250
44140	28661
27845	44944
35645	37856
27644	39399
38342	27155
26553	28430
31460	39102
45458	37901
41918	33222
26464	31396
38720	32132
28229	37699
25024	45756
27529	26682
32050	30250
40701	26611
30982	26223
45855	39123
37549	25502
38671	37609
34500	39179
42188	25451
32050	25106
27100	32159
39733	25948
32046	37653
29025	48632
40662	26565
40962	26879
26589	25324
35551	27052
41446	31585
39258	45522
26589	26107
37597	25897
25039	25527
43762	26247
34207	43568
28713	31690
33256	33228
28516	32087
25099	39996
27734	31490
30017	35009
39871	41163
42629	27783
28179	28425
26270	25229
31385	26563
30541	25890
42995	31448
42875	33105
41802	47465
37615	28991
29156	48544
33831	27480
30554	25408
40142	29688
26026	25885
46108	29007
37512	38357
26943	37745
40048	37514
31689	38331
32928	31719
34872	27029
28249	39843
35214	37643
26708	25009
29356	46331
25019	25988
38476	49220
25097	29443
39092	40777
25656	49781
25890	47461
43994	27157
42599	37925
37499	26776
32349	28129
25535	29937
39038	38357
31349	32446
26008	25488
49645	44416
25110	41022
28912	25384
25369	25326
28721	39063
26674	33463
47672	35703
26658	33132
31269	40692
34240	34619
26566	27075
27399	27845
26153	25195
25002	25698
42285	48660
25646	48452
30514	30608
42054	31840
38313	26666
26779	26806
38709	28227
31661	25230
44589	43067
25063	39596
31653	48446
34668	47816
28162	28854
41015	29533
31503	34625
40652	27115
31249	38900
26196	43954
38302	31256
39185	34476
28140	48454
35180	42773
28516	29028
45508	38073
26689	30115
25005	46216
25085	36572
29791	25991
26757	29227
25147	36039
28175	37795
34387	40824
37967	25398
37634	28223
47094	29993
36914	38336
34680	27033
38360	27056
28148	26080
25006	28671
25547	40005
42292	47569
35645	41515
26956	41203
33631	37540
28517	25110
48422	25027
39062	39263
27541	26380
31799	25646
34475	45623
27406	28515
27186	32569
26692	28616
26373	35061
28956	25411
28164	31878
32375	47863
41854	25006
40076	34599
25027	25030
25326	27467
32522	25411
31901	43137
39074	30195
37963	46626
25588	38300
37502	26394
39564	31789
34394	25390
32334	27380
